episode,return,length,success,epsilon,curriculum_radius
590,3.0,12,1,0.4677,19
591,-86.0,61,1,0.467,19
592,-104.5,69,1,0.4662,19
593,2.5,8,1,0.4661,19
594,-122.5,90,1,0.4651,19
595,-9.0,26,1,0.4648,19
596,-80.5,55,1,0.4642,19
597,-69.5,50,1,0.4636,19
598,-50.0,44,1,0.4631,19
599,-33.0,32,1,0.4628,19
