episode,return,length,success,epsilon,curriculum_radius
446,13.012777777777778,1,1,0.6697,8
447,-19.139444444444443,13,1,0.6696,8
448,5.935555555555555,8,1,0.6696,8
449,-35.212777777777774,29,1,0.6693,8
450,-472.27777777777777,200,0,0.6676,8
451,11.038333333333334,3,1,0.6676,8
452,-157.96277777777783,79,1,0.6669,8
453,-81.35833333333335,35,1,0.6666,8
454,-42.336666666666666,28,1,0.6664,8
455,-39.15277777777777,25,1,0.6662,8
456,-356.19444444444446,200,0,0.6645,8
457,-387.3427777777778,171,1,0.663,8
458,-13.113888888888885,15,1,0.6629,8
459,-14.013333333333328,12,1,0.6628,10
460,-360.0,200,0,0.6611,10
461,-41.09499999999999,23,1,0.6609,10
462,-403.86111111111114,200,0,0.6592,10
463,-186.1427777777778,91,1,0.6584,10
464,-31.09722222222222,25,1,0.6582,10
465,-46.276666666666664,24,1,0.658,10
466,-74.44222222222226,48,1,0.6576,10
467,-52.255555555555546,30,1,0.6574,10
468,-9.086111111111107,15,1,0.6572,10
469,-49.270555555555546,31,1,0.657,10
470,-17.03055555555555,15,1,0.6568,10
471,-18.041111111111107,12,1,0.6567,10
472,-24.975,15,1,0.6566,10
473,-360.2222222222222,200,0,0.6549,10
474,10.982777777777779,3,1,0.6549,10
475,-10.017777777777775,16,1,0.6548,10
476,-33.118333333333325,19,1,0.6546,10
477,-89.54277777777781,51,1,0.6542,10
478,-12.071111111111108,14,1,0.654,10
479,-352.2222222222222,200,0,0.6523,10
480,-364.13888888888886,200,0,0.6506,10
481,-392.16666666666663,200,0,0.6489,10
482,5.935555555555555,8,1,0.6489,10
483,-67.33277777777779,37,1,0.6486,10
484,-300.1944444444444,200,0,0.6469,10
485,-464.22222222222223,200,0,0.6452,10
486,-27.037222222222212,21,1,0.645,10
487,-384.27777777777777,200,0,0.6433,10
488,-320.11111111111114,200,0,0.6416,10
489,-7.0561111111111074,13,1,0.6415,10
490,7.997777777777777,2,1,0.6415,10
491,-7.0561111111111074,13,1,0.6414,10
492,4.948333333333334,9,1,0.6413,10
493,-332.25,200,0,0.6396,10
494,-236.44500000000005,113,1,0.6386,10
495,-404.13888888888886,200,0,0.6369,10
496,-4.993888888888886,7,1,0.6369,10
497,-376.1666666666667,200,0,0.6352,10
498,-65.30277777777779,35,1,0.6349,10
499,13.012777777777778,1,1,0.6349,10
500,-300.1388888888889,200,0,0.6332,10
501,-488.1111111111111,200,0,0.6315,10
502,-11.051666666666664,9,1,0.6314,10
503,-352.16666666666663,200,0,0.6297,10
504,-408.05555555555554,200,0,0.628,10
505,9.008333333333335,5,1,0.628,10
506,9.995555555555555,4,1,0.6279,10
507,-448.2222222222222,200,0,0.6262,10
508,-112.53222222222225,54,1,0.6258,10
509,-316.19444444444446,200,0,0.6241,10
510,-328.1666666666667,200,0,0.6224,10
511,-8.998333333333328,11,1,0.6223,10
512,-352.11111111111114,200,0,0.6206,10
513,-368.11111111111114,200,0,0.6189,10
514,-2.9727777777777753,13,1,0.6188,10
515,-424.16666666666663,200,0,0.6171,10
516,-95.63277777777779,57,1,0.6166,10
517,-15.12055555555555,21,1,0.6164,10
518,-21.05833333333333,15,1,0.6163,10
519,0.9761111111111145,9,1,0.6162,10
520,-368.22222222222223,200,0,0.6145,10
521,-10.096666666666664,12,1,0.6144,10
522,-42.20222222222222,32,1,0.6142,10
523,-18.161111111111108,20,1,0.614,10
524,-352.27777777777777,200,0,0.6123,10
525,-288.1666666666667,200,0,0.6106,10
526,10.982777777777779,3,1,0.6106,10
527,-380.1388888888889,200,0,0.6089,10
528,-388.30555555555554,200,0,0.6072,10
529,-405.55722222222226,189,1,0.6056,10
530,-380.13888888888886,200,0,0.6039,10
531,-308.1388888888889,200,0,0.6022,10
532,-10.041111111111107,12,1,0.6021,10
533,-242.89500000000004,143,1,0.6009,10
534,-49.334999999999994,39,1,0.6005,10
535,-71.39277777777778,41,1,0.6002,10
536,2.0188888888888883,8,1,0.6001,10
537,-11.083888888888882,13,1,0.6,10
538,-10.128888888888886,16,1,0.5999,10
539,-90.32222222222225,40,1,0.5995,10
540,-64.26000000000003,34,1,0.5993,10
541,-360.11111111111114,200,0,0.5976,10
542,-392.27777777777777,200,0,0.5959,10
543,-43.26833333333333,29,1,0.5956,10
544,-38.276666666666664,24,1,0.5954,10
545,-4.914999999999996,11,1,0.5953,10
546,-16.098888888888887,14,1,0.5952,10
547,-15.056111111111107,13,1,0.5951,10
548,-58.24888888888889,24,1,0.5949,10
549,-10.008888888888887,8,1,0.5948,10
550,2.9505555555555567,7,1,0.5948,10
551,-408.1111111111111,200,0,0.5931,10
552,-16.974999999999994,15,1,0.5929,10
553,-35.12499999999999,25,1,0.5927,10
554,-324.24999999999994,200,0,0.591,10
555,-109.75500000000005,67,1,0.5905,10
556,-68.47222222222226,50,1,0.59,10
557,-316.25,200,0,0.5883,10
558,-332.19444444444446,200,0,0.5866,10
559,-336.0,200,0,0.5849,10
560,-44.19999999999999,30,1,0.5847,10
561,-21.113888888888887,15,1,0.5846,10
562,-36.13555555555555,22,1,0.5844,10
563,-360.0555555555556,200,0,0.5827,10
564,-396.1944444444444,200,0,0.581,10
565,-58.28999999999999,36,1,0.5807,10
566,-90.61777777777777,56,1,0.5802,10
567,-388.0277777777778,200,0,0.5785,10
568,-355.91666666666674,200,0,0.5768,10
569,-412.02777777777777,200,0,0.5751,10
570,-428.02777777777777,200,0,0.5734,10
571,-13.113888888888885,15,1,0.5733,10
572,-34.169999999999995,28,1,0.5731,10
573,-364.1944444444444,200,0,0.5714,10
574,-8.066666666666665,10,1,0.5713,10
575,-30.142222222222216,28,1,0.571,10
576,-356.1388888888889,200,0,0.5693,10
577,-448.05555555555554,200,0,0.5676,10
578,12.025555555555556,2,1,0.5676,10
579,-26.08222222222222,24,1,0.5674,10
580,6.046666666666667,8,1,0.5674,10
581,-41.06277777777777,19,1,0.5672,10
582,-203.37000000000012,108,1,0.5663,10
583,-335.88888888888897,200,0,0.5646,10
584,-17.141666666666666,15,1,0.5645,10
585,-121.13222222222231,94,1,0.5637,10
586,-61.210555555555565,27,1,0.5634,10
587,-94.79777777777782,68,1,0.5628,10
588,9.06388888888889,5,1,0.5628,10
589,-3.019444444444442,5,1,0.5628,10
590,-41.270555555555546,31,1,0.5625,10
591,-15.12055555555555,21,1,0.5623,10
592,-408.16666666666663,200,0,0.5606,10
593,-6.944999999999993,13,1,0.5605,10
594,-60.23222222222222,34,1,0.5602,10
595,-6.0688888888888854,12,1,0.5601,10
596,-0.09888888888888658,14,1,0.56,10
597,-372.1944444444444,200,0,0.5583,10
598,13.012777777777778,1,1,0.5583,10
599,-50.13777777777777,24,1,0.5581,10
600,4.127777777777778,10,1,0.558,12
601,-11.028333333333329,13,1,0.5579,12
602,6.023333333333333,4,1,0.5579,12
603,-436.02777777777777,200,0,0.5562,12
604,-379.97222222222223,200,0,0.5545,12
605,-380.24999999999994,200,0,0.5528,12
606,-20.04777777777777,18,1,0.5526,12
607,-29.034999999999993,19,1,0.5525,12
608,-19.02833333333333,13,1,0.5524,12
609,-14.101111111111107,16,1,0.5522,12
610,-395.86111111111114,200,0,0.5505,12
611,-267.8177777777779,136,1,0.5494,12
612,-21.081666666666663,11,1,0.5493,12
613,-51.24499999999999,33,1,0.549,12
614,-7.987777777777772,14,1,0.5489,12
615,-5.049444444444443,7,1,0.5488,12
616,-93.51500000000004,51,1,0.5484,12
617,-17.08611111111111,15,1,0.5483,12
618,-448.2222222222222,200,0,0.5466,12
619,-316.13888888888886,200,0,0.5449,12
620,-372.3055555555555,200,0,0.5432,12
621,-20.04777777777777,18,1,0.543,12
622,-38.142222222222216,28,1,0.5428,12
623,-440.2777777777777,200,0,0.5411,12
624,-396.7777777777778,200,1,0.5394,12
625,-11.107222222222221,9,1,0.5393,12
626,-17.11833333333333,19,1,0.5391,12
627,-16.974999999999994,15,1,0.539,12
628,4.980555555555557,5,1,0.539,12
629,-4.970555555555549,11,1,0.5389,12
630,1.98666666666667,12,1,0.5388,12
631,-11.092777777777771,21,1,0.5386,12
632,-12.126666666666665,14,1,0.5385,12
633,-81.48722222222224,51,1,0.5381,12
634,-440.05555555555554,200,0,0.5364,12
635,-419.97222222222223,200,0,0.5347,12
636,-432.1111111111111,200,0,0.533,12
637,-355.91666666666674,200,0,0.5313,12
638,-10.972777777777772,13,1,0.5312,12
