episode,return,length,success,epsilon,curriculum_radius
590,-48.0,45,1,0.4196,16
591,-372.5,200,0,0.4173,16
592,-351.0,200,0,0.415,16
593,-32.5,27,1,0.4147,16
594,-14.5,25,1,0.4144,18
595,-193.5,129,1,0.413,18
596,-155.0,111,1,0.4117,18
597,-147.0,105,1,0.4105,18
598,1.5,8,1,0.4105,18
599,-154.5,107,1,0.4092,18
